claim_status,video_duration_sec,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,text_length,clean_text
claim,10,not verified,active,392496.0,251922.0,30959.0,2880.125,299.0,72,friend claimed someone discovered sound actually travel space
claim,8,not verified,active,175290.0,86677.0,1785.0,1819.0,391.0,92,friend claimed someone discovered neptune wind fastest solar system
claim,38,not verified,active,430258.0,20195.0,3453.0,349.0,146.0,79,friend claimed someone discovered pluto could theoretically sustain life
claim,14,verified,active,474105.0,311333.875,45382.5,2880.125,553.0,63,friend claimed someone discovered mar running water
claim,53,not verified,active,337386.0,55788.0,4060.0,1305.0,120.0,97,friend claimed someone discovered world championship throwing mobile phone
claim,6,not verified,active,448341.0,280452.0,45382.5,1746.0,105.0,103,friend claimed someone discovered take restaurant found remains pompeii
claim,31,not verified,under review,236413.0,78298.0,17635.0,621.0,389.0,85,friend claimed someone discovered chihuahua largest brain among dog
claim,35,not verified,active,549591.0,127657.0,17860.0,1984.0,728.5,82,friend claimed someone discovered china owns panda world
claim,46,not verified,active,315640.0,182597.0,37612.0,2880.125,728.5,131,friend claimed someone discovered people born 2 natural fear fear falling fear loud sound
claim,20,not verified,banned,467018.0,268058.0,22841.0,2263.0,728.5,79,friend claimed someone discovered human taste food without saliva
claim,57,not verified,active,794004.0,68594.0,1742.0,1166.0,324.0,129,friend claimed someone discovered million tree estimated planted squirrel forgot buried nut
claim,16,not verified,active,119841.0,13171.0,2251.0,41.0,10.0,98,friend claimed someone discovered blue whale heartbeat heard two mile away
claim,47,not verified,active,796512.0,186540.0,38277.0,2880.125,728.5,112,friend claimed someone discovered longest location name planet earth 85 letter english
claim,25,not verified,active,390461.0,25079.0,7608.0,193.0,59.0,107,friend claimed someone discovered new zealander pet per household country
claim,44,not verified,active,86880.0,18003.0,966.0,352.0,232.0,114,friend claimed someone discovered sense smell taste decrease 20 50 airplane flight
claim,11,not verified,under review,371447.0,99183.0,8684.0,470.0,63.0,105,friend claimed someone discovered largest pair eye world belongs giant squid
claim,15,not verified,under review,128877.0,29885.0,4119.0,264.0,74.0,81,friend claimed someone discovered candle flame blue zero gravity
claim,24,not verified,under review,795212.0,123662.0,43300.0,345.0,48.0,103,friend claimed someone discovered fewer star sky tree earth
claim,9,not verified,active,255361.0,71078.0,1427.0,1368.0,448.0,94,friend claimed someone discovered two teeth different people ever alike
claim,33,not verified,active,911083.0,311333.875,45382.5,2880.125,728.5,87,friend claimed someone discovered triskaidekaphobia fear number 13
claim,48,not verified,active,855783.0,311333.875,45382.5,2880.125,728.5,68,friend claimed someone discovered apple seed contain cyanide
claim,20,not verified,banned,223109.0,105943.0,21379.0,1689.0,162.0,96,friend claimed someone discovered man set record putting 260 shirt
claim,26,not verified,active,137178.0,28660.0,11396.0,266.0,158.0,126,friend claimed someone discovered 20 power outage u due squirrel chewing line
claim,15,not verified,active,927524.0,145741.0,22076.0,607.0,328.0,76,friend claimed someone discovered violin bow made horsehair
claim,38,not verified,active,532090.0,5265.0,100.0,114.0,22.0,90,friend claimed someone discovered mouse typically live 6 month wild
claim,20,not verified,active,133433.0,67969.0,26793.0,647.0,221.0,76,friend claimed someone discovered flossing teeth improves memory
claim,17,not verified,under review,879928.0,311333.875,19315.0,2880.125,728.5,79,friend claimed someone discovered moon moving away earth
claim,41,not verified,active,770231.0,311333.875,34029.0,2880.125,728.5,107,friend claimed someone discovered ketchup leaf bottle measured speed 25 mile per year
claim,34,not verified,active,800390.0,311333.875,28689.0,2880.125,728.5,109,friend claimed someone discovered strawberry known fruit grow seed externally
claim,49,not verified,active,883273.0,169172.0,39076.0,311.0,66.0,135,friend mentioned someone revealed average human child developing body 300 bone adulthood 206
claim,45,not verified,active,834772.0,304099.0,45382.5,1010.0,145.0,117,friend mentioned someone revealed making emotional facial expression prompt human emotion
claim,29,not verified,active,487677.0,298063.0,7485.0,2880.125,494.0,102,friend mentioned someone revealed new island formed volcano sea everyday
claim,22,not verified,active,69375.0,19933.0,6979.0,491.0,57.0,77,friend mentioned someone revealed dubai island created human
claim,60,not verified,active,485244.0,82596.0,30917.0,1114.0,539.0,83,friend mentioned someone revealed 7100 island philippine
claim,58,not verified,active,495194.0,148995.0,31948.0,116.0,31.0,141,friend mentioned someone revealed number business allowing employee bring pet workplace grown 6 worldwide
claim,35,not verified,active,216659.0,38472.0,9521.0,647.0,392.0,124,friend mentioned someone revealed average british driver spend around 99 day life stuck traffic
claim,5,not verified,active,999653.0,45323.0,12923.0,101.0,50.0,87,friend mentioned someone revealed first electric vehicle created 1832
claim,31,not verified,active,708456.0,183100.0,12592.0,884.0,253.0,83,friend mentioned someone revealed car radio first introduced 1922
claim,43,not verified,active,786965.0,244088.0,12754.0,2880.125,728.5,129,friend mentioned someone revealed 99 individual denmark ireland united arab emirate internet access
claim,11,not verified,active,833032.0,311333.875,45382.5,2880.125,728.5,90,friend mentioned someone revealed longest recorded cricket match lasted 14 day
claim,50,not verified,banned,398689.0,260997.0,31854.0,2475.0,728.5,120,friend mentioned someone revealed 1920 last time event tug war played summer olympics
claim,20,not verified,active,578974.0,143812.0,3717.0,758.0,377.0,94,friend mentioned someone revealed shanghai china world longest subway system
claim,8,not verified,active,404233.0,58146.0,19761.0,903.0,414.0,93,friend mentioned someone revealed london england world oldest subway system
claim,19,not verified,active,945583.0,113936.0,339.0,867.0,568.0,88,friend mentioned someone revealed cheetah fastest land animal earth
claim,56,not verified,active,794058.0,311333.875,45382.5,2880.125,228.0,73,friend mentioned someone revealed shark glow dark
claim,23,not verified,active,414976.0,245153.0,45382.5,2235.0,728.5,115,friend mentioned someone revealed volcano olympus mon mar 3 time taller mount everest
claim,9,verified,active,201670.0,22128.0,7196.0,231.0,114.0,67,friend mentioned someone revealed jupiter moon
claim,51,not verified,active,126115.0,63020.0,17190.0,1386.0,406.0,83,friend mentioned someone revealed single day venus take 243 earth day
claim,45,not verified,active,182579.0,114340.0,33746.0,2531.0,728.5,79,friend mentioned someone revealed pluto could theoretically sustain life
claim,23,not verified,under review,349348.0,3974.0,1105.0,92.0,32.0,63,friend mentioned someone revealed mar running water
claim,50,not verified,active,898054.0,74942.0,18695.0,1723.0,728.5,97,friend mentioned someone revealed season reindeer eye change color
claim,44,not verified,active,268304.0,148803.0,45166.0,963.0,496.0,103,friend mentioned someone revealed avocado never ripen still attached tree
claim,15,not verified,banned,920073.0,311333.875,27692.0,2880.125,443.0,99,friend mentioned someone revealed australia number venomous snake worldwide
claim,60,not verified,under review,703576.0,223727.0,45382.5,2880.125,443.0,80,friend mentioned someone revealed crocodile stick tongue
claim,46,not verified,active,456405.0,39280.0,9624.0,810.0,274.0,103,friend mentioned someone revealed artificial banana flavoring based extinct banana type
claim,17,not verified,active,102407.0,1181.0,242.0,12.0,3.0,89,friend mentioned someone revealed ancient egyptian slept pillow made stone
claim,48,verified,active,752581.0,311333.875,36586.0,2880.125,728.5,137,friend mentioned someone revealed people currently alive 7 total number people ever lived
claim,35,verified,active,678567.0,69121.0,22827.0,1063.0,323.0,116,friend mentioned someone revealed japan considered good luck sumo wrestler make baby cry
claim,52,not verified,active,538890.0,303351.0,45382.5,920.0,20.0,75,friend mentioned someone revealed armadillo bulletproof shell
claim,10,not verified,active,164604.0,101080.0,24432.0,834.0,518.0,81,friend mentioned someone revealed espresso maker sent space
claim,29,verified,active,282723.0,23789.0,5528.0,175.0,29.0,95,friend mentioned someone revealed first commercial airplane flight lasted 23 minute
claim,19,not verified,under review,566299.0,53087.0,20373.0,1035.0,667.0,132,friend mentioned someone revealed one armed player scored winning goal first soccer tournament world cup 1930
claim,9,not verified,banned,408148.0,126518.0,27263.0,2675.0,728.5,100,friend mentioned someone revealed human eyeball grow change size age
claim,7,not verified,active,5449.0,2059.0,390.0,18.0,2.0,84,friend mentioned someone revealed smelling green apple help weight loss
claim,42,not verified,banned,995657.0,311333.875,41649.0,2880.125,728.5,83,friend mentioned someone revealed successful predator wild dog
claim,9,not verified,active,102158.0,26569.0,8882.0,194.0,67.0,93,friend mentioned someone revealed world largest pyramid found egypt
claim,21,not verified,active,451481.0,109116.0,28414.0,370.0,196.0,94,friend mentioned someone revealed two teeth different people ever alike
claim,58,not verified,under review,996786.0,163087.0,37349.0,1003.0,266.0,75,friend mentioned someone revealed sea otter born unable swim
claim,52,not verified,under review,113658.0,10917.0,2983.0,194.0,87.0,115,friend mentioned someone revealed deck card king heart king without mustache
claim,15,not verified,active,622326.0,200642.0,45382.5,0.0,0.0,78,friend mentioned someone revealed baby octopus size flea
claim,55,not verified,active,296482.0,162056.0,32128.0,2880.125,728.5,96,friend mentioned someone revealed dwarf planet pluto named 11 year old girl
claim,57,not verified,banned,886391.0,170911.0,1276.0,2325.0,728.5,88,friend mentioned someone revealed 366 dimple regulation golf ball
claim,40,not verified,active,119760.0,65418.0,25378.0,930.0,503.0,97,friend reported someone revealed austrian physicist erwin schrödinger allergic cat
claim,19,not verified,active,424658.0,248004.0,45382.5,2880.125,728.5,104,friend reported someone revealed earth day getting longer time due orbital expansion
claim,29,not verified,active,124130.0,70381.0,21174.0,437.0,100.0,101,friend reported someone revealed new island formed volcano sea everyday
claim,18,not verified,active,134641.0,51795.0,5750.0,286.0,65.0,81,friend reported someone revealed iceland growing 5 centimeter per year
claim,8,not verified,under review,830188.0,19610.0,5703.0,472.0,212.0,78,friend reported someone revealed canada lake world
claim,30,not verified,active,76228.0,6588.0,515.0,29.0,18.0,95,friend reported someone revealed business owned woman men 2045
claim,57,not verified,active,366211.0,109460.0,28220.0,1277.0,241.0,114,friend reported someone revealed highest total mileage clocked single car 2850000 million mile
